location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Sunshine Duration
unit,°F,mm,%,min
level,2 m elevation corrected,sfc,2 m,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Sunshine Duration
20080925T2000,53.02444,0.0,84.61784,0.0
20080925T2100,52.59244,0.0,85.165405,0.0
20080925T2200,52.250443,0.0,85.201385,0.0
20080925T2300,51.78244,0.0,87.57819,0.0
20080926T0000,51.29644,0.0,87.13552,0.0
20080926T0100,50.59444,0.0,87.27387,0.0
20080926T0200,49.550438,0.0,87.03503,0.0
20080926T0300,48.776443,0.0,87.40977,0.0
20080926T0400,48.14644,0.0,88.03888,0.0
20080926T0500,49.04644,0.0,87.06544,0.0
20080926T0600,49.550438,0.0,85.4952,0.0
20080926T0700,50.03644,0.0,83.55248,7.465657
20080926T0800,51.29644,0.0,82.33521,16.969696
20080926T0900,53.042442,0.0,78.569145,18.18182
20080926T1000,54.69844,0.0,71.29616,20.60606
20080926T1100,56.624443,0.0,64.88275,23.030302
20080926T1200,58.40644,0.0,58.204994,33.333336
20080926T1300,59.90044,0.0,52.402798,48.484848
20080926T1400,61.30444,0.0,48.13345,52.121212
20080926T1500,61.790443,0.0,48.008564,53.939396
20080926T1600,61.592445,0.0,48.855892,58.18182
20080926T1700,60.458443,0.0,50.304688,58.18182
20080926T1800,58.11844,0.0,52.682137,58.18182
20080926T1900,54.21244,0.0,61.796223,20.3
20080926T2000,51.152443,0.0,70.555374,0.0
20080926T2100,49.15444,0.0,75.701744,0.0
20080926T2200,47.30044,0.0,79.156235,0.0
20080926T2300,46.00444,0.0,82.2732,0.0
20080927T0000,44.97844,0.0,84.36104,0.0
20080927T0100,43.790443,0.0,86.505066,0.0
20080927T0200,43.35844,0.0,86.844604,0.0
20080927T0300,42.72844,0.0,88.16569,0.0
20080927T0400,42.638443,0.0,87.53971,0.0
20080927T0500,43.19644,0.0,86.77328,0.0
20080927T0600,42.980442,0.0,86.88249,0.0
20080927T0700,41.95444,0.0,89.31485,37.533333
20080927T0800,46.13044,0.0,85.569824,58.78788
20080927T0900,50.03644,0.0,79.44971,58.78788
20080927T1000,53.11444,0.0,71.86206,49.696968
20080927T1100,57.164444,0.0,61.12836,30.90909
20080927T1200,59.99044,0.0,54.873928,47.878788
20080927T1300,61.64644,0.0,51.656986,38.78788
20080927T1400,62.94244,0.0,48.156242,33.333336
20080927T1500,63.08644,0.0,46.402878,24.848484
20080927T1600,62.276443,0.0,49.13324,21.818182
20080927T1700,60.72844,0.0,53.668888,31.51515
20080927T1800,56.28244,0.0,66.466675,33.939392
20080927T1900,54.78844,0.0,67.764824,14.010101
20080927T2000,51.89044,0.0,73.490364,0.0
20080927T2100,48.542442,0.0,80.82471,0.0
20080927T2200,45.87844,0.0,85.13581,0.0
20080927T2300,44.45644,0.0,88.32513,0.0
20080928T0000,42.92644,0.0,89.87076,0.0
20080928T0100,41.82844,0.0,91.610054,0.0
20080928T0200,40.64044,0.0,92.931366,0.0
20080928T0300,39.50644,0.0,94.15156,0.0
20080928T0400,39.722443,0.0,93.891685,0.0
20080928T0500,39.290443,0.0,93.54279,0.0
20080928T0600,38.048443,0.0,95.04854,0.0
20080928T0700,38.94844,0.0,95.14386,35.054546
20080928T0800,43.62844,0.0,90.79277,57.575756
20080928T0900,47.192444,0.0,86.17566,57.575756
20080928T1000,50.414444,0.0,79.922295,59.393936
20080928T1100,53.56444,0.0,75.19708,58.727276
20080928T1200,56.084442,0.0,70.57504,57.090908
20080928T1300,58.22644,0.0,66.386406,54.545452
20080928T1400,60.36844,0.0,60.188053,41.21212
20080928T1500,61.34044,0.0,58.258087,26.060608
20080928T1600,61.592445,0.0,58.452755,39.39394
20080928T1700,60.47644,0.0,63.61716,46.666668
20080928T1800,54.28444,0.0,80.187096,54.545452
20080928T1900,50.37844,0.0,85.31399,13.9234
20080928T2000,50.05444,0.0,84.3036,0.0
20080928T2100,48.50644,0.0,86.31685,0.0
20080928T2200,44.36644,0.0,93.135826,0.0
20080928T2300,42.89044,0.0,93.47427,0.0
20080929T0000,42.89044,0.0,93.40879,0.0
20080929T0100,42.69244,0.0,93.79556,0.0
20080929T0200,42.332443,0.0,93.323235,0.0
20080929T0300,41.63044,0.0,93.42929,0.0
20080929T0400,41.10844,0.0,93.67468,0.0
20080929T0500,40.89244,0.0,93.73329,0.0
20080929T0600,41.25244,0.0,93.086334,0.0
20080929T0700,41.99044,0.0,92.85213,34.08064
20080929T0800,45.28444,0.0,90.36378,56.363636
20080929T0900,48.95644,0.0,87.29994,52.727272
20080929T1000,53.29444,0.0,82.595505,47.878788
20080929T1100,57.056442,0.0,75.43358,22.424244
20080929T1200,59.86444,0.0,67.17344,7.2727275
20080929T1300,62.79844,0.0,60.886284,4.8484864
20080929T1400,63.55444,0.0,58.328987,7.2727275
20080929T1500,63.662445,0.0,57.247738,6.666666
20080929T1600,62.78044,0.0,59.660618,1.8181801
20080929T1700,61.16044,0.0,61.916508,9.090908
20080929T1800,59.34244,0.0,66.88407,9.696969
20080929T1900,56.28244,0.0,77.63469,1.7171718
20080929T2000,55.040443,0.0,79.977425,0.0
20080929T2100,54.28444,0.0,82.16602,0.0
20080929T2200,52.790443,0.0,84.54508,0.0
20080929T2300,52.17844,0.0,85.023254,0.0
20080930T0000,50.540443,0.0,87.7485,0.0
20080930T0100,50.000443,0.0,87.77876,0.0
20080930T0200,48.83044,0.0,89.232666,0.0
20080930T0300,48.02044,0.0,89.37645,0.0
20080930T0400,47.624443,0.0,89.72712,0.0
20080930T0500,47.21044,0.0,89.955086,0.0
20080930T0600,47.46244,0.0,89.71926,0.0
20080930T0700,48.79444,0.0,88.19545,9.446464
20080930T0800,51.11644,0.2,85.07038,10.30303
20080930T0900,54.12244,0.0,78.77012,12.727271
20080930T1000,56.51644,0.0,73.66507,4.242425
20080930T1100,56.750443,0.0,72.79469,1.2121224
20080930T1200,57.470444,0.0,70.53673,4.8484864
20080930T1300,57.776443,0.0,68.72546,1.2121224
20080930T1400,57.45244,0.0,69.20442,5.454544
20080930T1500,57.164444,0.0,70.98375,7.2727275
20080930T1600,56.480442,0.0,72.71706,0.6060612
20080930T1700,55.63444,0.1,74.634155,0.0
20080930T1800,54.46444,0.3,78.1066,0.0
20080930T1900,53.762444,0.2,81.07555,0.2451181
20080930T2000,53.56444,0.3,81.33584,0.0
20080930T2100,53.61844,0.4,79.91509,0.0
20080930T2200,53.11444,0.5,81.024666,0.0
20080930T2300,52.41244,0.5,83.4918,0.0
20081001T0000,52.50244,0.3,82.08872,0.0
20081001T0100,52.610443,0.2,80.76408,0.0
20081001T0200,52.57444,0.1,81.81485,0.0
20081001T0300,52.88044,0.1,80.0724,0.0
20081001T0400,53.096443,0.1,79.274666,0.0
20081001T0500,53.45644,0.0,77.592026,0.0
20081001T0600,53.69044,0.0,76.717094,0.0
20081001T0700,54.33844,0.0,75.27296,1.9404042
20081001T0800,54.55444,0.0,74.52666,0.6060612
20081001T0900,55.00444,0.0,74.267,4.242425
20081001T1000,56.73244,0.0,71.03299,2.4242413
20081001T1100,57.56044,0.0,70.93077,0.0
20081001T1200,58.11844,0.0,70.17914,0.0
20081001T1300,58.748444,0.0,68.604836,1.2121224
20081001T1400,59.46844,0.0,67.58226,1.2121224
20081001T1500,59.792442,0.0,67.39235,0.0
20081001T1600,59.846443,0.0,67.1259,4.242425
20081001T1700,59.21644,0.0,67.050606,2.4242413
20081001T1800,58.65844,0.0,67.07478,2.4242413
20081001T1900,58.550438,0.0,66.8341,1.0185183
20081001T2000,58.71244,0.0,66.03986,0.0
20081001T2100,58.35244,0.0,67.495735,0.0
20081001T2200,58.388443,0.0,68.23803,0.0
20081001T2300,57.596443,0.0,72.93192,0.0
20081002T0000,57.00244,0.0,74.920685,0.0
20081002T0100,56.264442,0.0,76.7468,0.0
20081002T0200,55.92244,0.0,77.49777,0.0
20081002T0300,55.63444,0.1,78.05076,0.0
20081002T0400,55.25644,0.0,78.123276,0.0
20081002T0500,54.89644,0.1,78.67641,0.0
20081002T0600,53.888443,0.2,80.97545,0.0
20081002T0700,53.24044,0.2,80.869316,0.6185191
20081002T0800,53.15044,0.1,80.5873,1.8181801
20081002T0900,53.36644,0.3,80.49499,5.454544
20081002T1000,53.99644,0.0,76.01523,9.090908
20081002T1100,54.51844,0.0,69.5803,32.727272
20081002T1200,55.23844,0.0,65.02053,40.606064
20081002T1300,56.39044,0.0,61.61858,41.21212
20081002T1400,57.11044,0.0,57.778603,36.969692
20081002T1500,56.51644,0.0,59.407913,36.36364
20081002T1600,55.72444,0.0,62.173294,50.303032
20081002T1700,54.86044,0.0,64.03193,54.545452
20081002T1800,52.826443,0.0,67.01173,50.303032
20081002T1900,50.25244,0.0,71.99826,5.4592595
20081002T2000,48.88444,0.0,75.147354,0.0
20081002T2100,49.10044,0.0,75.0116,0.0
20081002T2200,48.86644,0.0,77.4377,0.0
20081002T2300,49.58644,0.3,81.640076,0.0
20081003T0000,49.22644,0.4,83.03471,0.0
20081003T0100,47.94844,0.4,87.60383,0.0
20081003T0200,47.192444,0.3,88.41341,0.0
20081003T0300,47.10244,0.1,89.33057,0.0
20081003T0400,46.778442,0.1,88.14627,0.0
20081003T0500,46.81444,0.1,87.175316,0.0
20081003T0600,46.49044,0.0,88.00806,0.0
20081003T0700,45.96844,0.0,88.53145,0.5902363
20081003T0800,46.27444,1.1,87.93484,0.6060612
20081003T0900,46.778442,0.5,85.13677,0.6060612
20081003T1000,47.69644,0.3,83.03686,9.090908
20081003T1100,48.43444,0.2,82.80392,39.39394
20081003T1200,49.24444,0.2,80.3233,36.36364
20081003T1300,49.67644,0.1,74.91284,30.90909
20081003T1400,50.39644,0.0,70.37023,31.51515
20081003T1500,51.098442,0.1,67.552345,38.78788
20081003T1600,51.512444,0.2,66.80213,46.666668
20081003T1700,50.64844,0.0,68.54867,47.272724
20081003T1800,48.722443,0.0,72.79543,46.060608
20081003T1900,46.94044,0.0,76.660286,3.3703704
20081003T2000,46.94044,0.0,77.14761,0.0
20081003T2100,46.112442,0.1,80.11503,0.0
20081003T2200,46.292442,0.0,80.52547,0.0
20081003T2300,45.57244,0.0,84.75837,0.0
20081004T0000,44.85244,0.0,87.058235,0.0
20081004T0100,45.14044,0.0,86.528946,0.0
20081004T0200,45.35644,0.0,86.05941,0.0
20081004T0300,45.068443,0.2,86.10126,0.0
20081004T0400,44.47444,0.6,87.70939,0.0
20081004T0500,43.916443,0.5,90.36209,0.0
20081004T0600,43.97044,0.5,92.603065,0.0
20081004T0700,44.63644,0.3,90.96568,1.9668354
20081004T0800,45.57244,0.2,90.25174,6.060605
20081004T0900,46.778442,0.3,90.62098,6.060605
20081004T1000,47.80444,0.2,85.97552,8.48485
20081004T1100,47.96644,0.2,79.38101,26.666664
20081004T1200,48.902443,0.1,77.65734,30.90909
20081004T1300,49.85644,0.1,75.718285,40.606064
20081004T1400,50.540443,0.1,74.015396,41.21212
20081004T1500,50.90044,0.1,73.3353,41.21212
20081004T1600,50.93644,0.0,72.32498,47.878788
20081004T1700,49.78444,0.0,72.09801,41.81818
20081004T1800,47.10244,0.1,78.75112,41.21212
20081004T1900,44.02444,0.0,87.13042,3.2318184
20081004T2000,42.13444,0.0,88.63211,0.0
20081004T2100,41.972443,0.0,88.62311,0.0
20081004T2200,41.73844,0.0,88.92463,0.0
20081004T2300,40.874443,0.0,89.83013,0.0
20081005T0000,40.208443,0.0,90.76032,0.0
20081005T0100,39.92044,0.0,90.03744,0.0
20081005T0200,39.56044,0.0,90.664375,0.0
20081005T0300,38.89444,0.0,91.08725,0.0
20081005T0400,38.30044,0.0,91.1899,0.0
20081005T0500,37.90444,0.0,91.894806,0.0
20081005T0600,37.63444,0.0,91.94891,0.0
20081005T0700,37.958443,0.0,91.042755,20.639997
20081005T0800,41.180443,0.0,84.69017,50.0
20081005T0900,46.112442,0.0,73.809296,53.272724
20081005T1000,49.64044,0.0,66.61456,56.18182
20081005T1100,53.18644,0.0,61.095047,29.69697
20081005T1200,55.61644,0.0,57.2011,14.545455
20081005T1300,57.470444,0.0,53.55246,10.909091
20081005T1400,58.730442,0.0,51.13754,12.727271
20081005T1500,59.32444,0.0,49.013706,1.8181801
20081005T1600,58.28044,0.0,51.97274,2.4242413
20081005T1700,57.362442,0.0,51.17746,7.2727275
20081005T1800,56.624443,0.0,51.062557,5.454544
20081005T1900,55.598442,0.0,52.59275,0.34915823
20081005T2000,56.21044,0.0,52.538086,0.0
20081005T2100,56.35444,0.0,53.722897,0.0
20081005T2200,57.09244,0.0,54.902775,0.0
20081005T2300,57.65044,0.0,55.915257,0.0
20081006T0000,58.24444,0.0,57.54035,0.0
20081006T0100,58.388443,0.0,60.12334,0.0
20081006T0200,58.24444,0.0,62.80988,0.0
20081006T0300,57.704437,0.0,66.413284,0.0
20081006T0400,57.21844,0.0,70.26943,0.0
20081006T0500,56.98444,0.0,71.108925,0.0
20081006T0600,56.91244,0.0,72.76221,0.0
20081006T0700,55.958443,0.0,76.09778,9.09091
20081006T0800,56.69644,0.0,75.85904,1.2121224
20081006T0900,58.22644,0.0,71.969864,6.060605
20081006T1000,59.828438,0.0,69.755714,9.696969
20081006T1100,61.93444,0.0,66.60957,6.060605
20081006T1200,62.29444,0.0,67.86756,17.575756
20081006T1300,62.78044,0.0,67.65252,18.18182
20081006T1400,62.56444,0.0,69.73316,16.363636
20081006T1500,62.60044,0.0,70.34256,15.151516
20081006T1600,62.63644,0.0,70.01995,20.60606
20081006T1700,61.430443,0.0,73.22514,19.999998
20081006T1800,59.88244,0.0,78.78182,13.333332
20081006T1900,58.47844,0.0,84.1822,0.0021885524
20081006T2000,58.49644,0.0,85.1353,0.0
20081006T2100,58.06444,0.0,88.37532,0.0
20081006T2200,57.056442,0.0,92.07874,0.0
20081006T2300,58.028442,0.0,90.73148,0.0
20081007T0000,57.848442,0.0,90.54546,0.0
20081007T0100,57.99244,0.0,90.372826,0.0
20081007T0200,57.20044,0.0,91.962524,0.0
20081007T0300,55.886444,0.0,93.82055,0.0
20081007T0400,56.21044,0.0,93.27386,0.0
20081007T0500,55.81444,0.0,94.06687,0.0
20081007T0600,55.25644,0.0,94.61393,0.0
20081007T0700,54.28444,0.0,95.918175,9.766835
20081007T0800,55.472443,0.0,93.37509,12.121214
20081007T0900,57.56044,0.0,90.533775,35.151512
20081007T1000,59.846443,0.0,85.666214,30.303032
20081007T1100,62.49244,0.0,81.251144,13.939394
20081007T1200,64.25644,0.0,76.45157,26.666664
20081007T1300,65.53444,0.2,73.63141,26.060608
20081007T1400,65.76844,0.0,73.07993,15.151516
20081007T1500,65.84044,0.0,72.99175,23.636362
20081007T1600,65.40844,0.0,77.05249,38.78788
20081007T1700,64.56244,0.0,79.11187,50.303032
20081007T1800,60.67444,0.0,88.38578,46.38923
20081007T1900,59.07244,0.0,90.831985,0.0
20081007T2000,56.98444,0.0,93.54283,0.0
20081007T2100,55.18444,0.0,95.745705,0.0
20081007T2200,55.83244,0.0,94.8158,0.0
20081007T2300,56.28244,0.0,92.96861,0.0
20081008T0000,56.33644,0.0,92.05363,0.0
20081008T0100,55.72444,0.0,91.91014,0.0
20081008T0200,55.472443,0.0,91.96207,0.0
20081008T0300,55.68844,0.0,91.361855,0.0
20081008T0400,55.09444,0.0,91.7043,0.0
20081008T0500,54.28444,0.0,93.214836,0.0
20081008T0600,53.81644,0.0,94.26291,0.0
20081008T0700,53.45644,0.0,95.137634,2.9107747
20081008T0800,55.67044,0.0,92.45811,3.6363637
20081008T0900,58.262444,0.0,88.09436,4.242425
20081008T1000,60.36844,0.0,84.52488,5.454544
20081008T1100,62.60044,0.0,79.26458,1.2121224
20081008T1200,64.18444,0.0,75.05775,0.0
20081008T1300,65.624435,0.0,70.71402,9.090908
20081008T1400,65.912445,0.0,69.91509,2.4242413
20081008T1500,66.272446,0.0,69.58852,1.8181801
20081008T1600,64.97644,0.0,72.61971,0.0
20081008T1700,63.662445,0.1,76.098885,5.454544
20081008T1800,62.330437,0.1,80.28814,7.37761
20081008T1900,60.49444,0.1,86.3797,0.0
20081008T2000,60.008442,0.0,87.31958,0.0
20081008T2100,59.14444,0.0,90.24249,0.0
20081008T2200,58.98244,0.1,91.30509,0.0
20081008T2300,58.98244,0.2,89.41177,0.0
20081009T0000,58.514442,0.3,91.0487,0.0
20081009T0100,58.17244,0.3,92.48003,0.0
20081009T0200,57.48844,0.1,93.741585,0.0
20081009T0300,57.12844,0.0,93.67003,0.0
20081009T0400,56.876442,0.0,93.601326,0.0
20081009T0500,56.64244,0.0,93.533005,0.0
20081009T0600,56.37244,0.2,94.26804,0.0
20081009T0700,55.68844,0.1,95.37745,0.0
20081009T0800,55.41844,0.0,95.24564,0.0
20081009T0900,55.81444,0.0,94.12906,0.0
20081009T1000,56.04844,0.0,94.321846,0.0
20081009T1100,57.92044,0.0,89.77707,0.0
20081009T1200,58.49644,0.0,89.62529,0.0
20081009T1300,58.694443,0.0,90.93636,0.0
20081009T1400,59.612442,0.0,89.322815,0.0
20081009T1500,59.36044,0.0,90.84313,0.0
20081009T1600,58.78444,0.0,92.137764,0.6060612
20081009T1700,58.28044,0.0,91.81931,5.454544
20081009T1800,57.61444,0.0,93.622185,8.21717
20081009T1900,56.91244,0.0,94.15807,0.0
20081009T2000,56.60644,0.0,94.39829,0.0
20081009T2100,56.42644,0.0,94.51815,0.0
20081009T2200,56.42644,0.0,94.0213,0.0
20081009T2300,56.35444,0.0,92.54213,0.0
20081010T0000,55.83244,0.0,94.378586,0.0
20081010T0100,54.48244,0.0,96.113075,0.0
20081010T0200,55.022438,0.0,95.86922,0.0
20081010T0300,54.914444,0.0,96.375885,0.0
20081010T0400,55.346443,0.0,96.31984,0.0
20081010T0500,54.806442,0.0,97.0778,0.0
20081010T0600,54.42844,0.0,97.26528,0.0
20081010T0700,54.320442,0.0,97.13498,4.0974746
20081010T0800,54.89644,0.0,95.93021,12.727271
20081010T0900,56.012444,0.0,91.67732,16.363636
20081010T1000,57.56044,0.0,85.417145,28.48485
20081010T1100,59.88244,0.0,80.20372,0.0
20081010T1200,62.258442,0.0,73.795074,0.6060612
20081010T1300,63.626442,0.0,71.20287,0.6060612
20081010T1400,64.45444,0.0,69.02308,0.6060612
20081010T1500,64.67044,0.0,68.819565,0.0
20081010T1600,64.040436,0.0,70.31232,0.0
20081010T1700,61.82644,0.0,80.35466,4.8484864
20081010T1800,62.024437,0.0,74.755005,29.037039
20081010T1900,59.32444,0.0,80.74673,0.0
20081010T2000,55.85044,0.0,87.73779,0.0
20081010T2100,53.276443,0.0,91.57456,0.0
20081010T2200,51.56644,0.0,93.44235,0.0
20081010T2300,53.29444,0.0,91.45255,0.0
20081011T0000,52.44844,0.0,92.3465,0.0
20081011T0100,51.998444,0.0,91.83405,0.0
20081011T0200,52.08844,0.0,91.40525,0.0
20081011T0300,51.22444,0.0,92.42735,0.0
20081011T0400,50.39644,0.0,93.2155,0.0
20081011T0500,49.85644,0.0,93.64174,0.0
20081011T0600,49.91044,0.0,95.050995,0.0
20081011T0700,49.91044,0.0,95.76173,0.9031985
20081011T0800,51.33244,0.0,95.15057,3.0303025
20081011T0900,54.050438,0.0,92.40275,12.121214
20081011T1000,56.40844,0.0,89.058525,14.545455
20081011T1100,58.64044,0.0,86.84613,24.848484
20081011T1200,61.88044,0.0,80.622734,44.363636
20081011T1300,64.76044,0.0,72.979774,45.636364
20081011T1400,67.02844,0.0,66.68102,47.454544
20081011T1500,68.25244,0.0,62.583973,53.090908
20081011T1600,68.59444,0.0,61.727684,55.272728
20081011T1700,66.18244,0.0,70.26562,54.0
20081011T1800,59.91844,0.0,81.27414,45.437473
20081011T1900,56.53444,0.0,86.960625,0.0
20081011T2000,53.67244,0.0,90.5529,0.0
20081011T2100,51.638443,0.0,92.56692,0.0
20081011T2200,51.098442,0.0,93.36451,0.0
20081011T2300,51.152443,0.0,92.800354,0.0
20081012T0000,50.522438,0.0,92.65297,0.0
20081012T0100,50.000443,0.0,92.320335,0.0
20081012T0200,49.80244,0.0,93.57648,0.0
20081012T0300,49.820442,0.0,93.00667,0.0
20081012T0400,49.442444,0.0,92.67771,0.0
20081012T0500,49.11844,0.0,92.982635,0.0
20081012T0600,49.15444,0.0,92.47804,0.0
20081012T0700,49.64044,0.0,92.307045,14.406213
20081012T0800,52.19644,0.0,89.69919,47.454544
20081012T0900,56.04844,0.0,84.19161,44.363636
20081012T1000,59.000443,0.0,80.454315,42.727272
20081012T1100,61.61044,0.0,79.49778,42.181816
20081012T1200,64.13044,0.0,73.880936,42.0
20081012T1300,66.36244,0.0,69.82654,43.818184
20081012T1400,68.28844,0.0,65.1453,46.363636
20081012T1500,69.188446,0.0,63.44572,50.0
20081012T1600,68.97244,0.0,63.17008,52.727272
20081012T1700,65.87644,0.0,73.18601,52.363636
20081012T1800,60.33244,0.0,81.35858,45.613335
20081012T1900,57.362442,0.0,87.4104,0.0
20081012T2000,56.300438,0.0,88.6994,0.0
20081012T2100,55.25644,0.0,89.42022,0.0
20081012T2200,53.90644,0.0,90.92719,0.0
20081012T2300,52.376442,0.0,92.65487,0.0
20081013T0000,51.90844,0.0,92.14072,0.0
20081013T0100,51.83644,0.0,91.45696,0.0
20081013T0200,51.74644,0.0,91.57694,0.0
20081013T0300,51.386444,0.0,91.93495,0.0
20081013T0400,51.17044,0.0,92.238144,0.0
20081013T0500,50.93644,0.0,92.41702,0.0
20081013T0600,51.04444,0.0,92.922195,0.0
20081013T0700,50.522438,0.0,93.852875,12.589731
20081013T0800,52.790443,0.0,91.494354,55.151512
20081013T0900,56.264442,0.0,85.11056,58.18182
20081013T1000,59.86444,0.0,82.56793,56.9697
20081013T1100,62.49244,0.0,78.6864,45.454544
20081013T1200,66.11044,0.0,69.84494,42.424244
20081013T1300,68.234436,0.0,64.20619,47.272724
20081013T1400,69.76444,0.0,61.393074,41.81818
20081013T1500,70.46644,0.0,61.443165,39.999996
20081013T1600,70.16044,0.0,63.690407,44.242424
20081013T1700,67.802444,0.0,71.73024,45.454544
20081013T1800,63.06844,0.0,81.24038,40.878284
20081013T1900,60.92644,0.0,86.629524,0.0
20081013T2000,59.37844,0.0,89.020454,0.0
20081013T2100,58.442444,0.0,89.50521,0.0
20081013T2200,58.208443,0.0,89.67157,0.0
20081013T2300,58.19044,0.0,89.84787,0.0
20081014T0000,57.704437,0.0,90.718605,0.0
20081014T0100,56.96644,0.0,92.01494,0.0
20081014T0200,56.21044,0.0,92.96636,0.0
20081014T0300,55.598442,0.0,93.131905,0.0
20081014T0400,55.112442,0.0,92.80826,0.0
20081014T0500,54.86044,0.0,92.61517,0.0
20081014T0600,54.84244,0.0,92.368546,0.0
20081014T0700,55.67044,0.0,91.48248,9.181482
20081014T0800,57.65044,0.0,89.7653,41.81818
20081014T0900,60.56644,0.0,86.89336,36.969692
20081014T1000,63.73444,0.0,82.24464,34.545456
20081014T1100,66.07444,0.0,77.61057,19.999998
20081014T1200,68.486435,0.0,71.89278,14.545455
20081014T1300,69.31444,0.0,69.10751,16.969696
20081014T1400,69.92644,0.0,67.14667,25.454548
20081014T1500,69.90844,0.0,66.15054,24.848484
20081014T1600,69.33244,0.0,68.04331,25.454548
20081014T1700,66.36244,0.0,76.19206,27.878788
20081014T1800,62.36644,0.0,85.09005,27.941751
20081014T1900,61.88044,0.0,84.72912,0.0
20081014T2000,60.60244,0.0,86.83855,0.0
20081014T2100,59.73844,0.0,88.39859,0.0
20081014T2200,59.07244,0.0,89.591736,0.0
20081014T2300,60.008442,0.0,88.816895,0.0
20081015T0000,59.55844,0.0,89.49581,0.0
20081015T0100,57.722443,0.0,91.92033,0.0
20081015T0200,56.55244,0.0,93.09976,0.0
20081015T0300,55.90444,0.0,94.50513,0.0
20081015T0400,56.28244,0.0,95.89366,0.0
20081015T0500,56.750443,0.0,95.83961,0.0
20081015T0600,56.750443,0.0,95.83961,0.0
20081015T0700,57.32644,0.1,94.6644,3.426936
20081015T0800,57.88444,0.2,93.936874,30.303032
20081015T0900,59.540443,0.4,91.02815,26.060608
20081015T1000,61.32244,0.2,87.1604,27.272726
20081015T1100,63.662445,0.0,81.8136,20.60606
20081015T1200,65.58844,0.0,75.580635,0.6060612
20081015T1300,65.57044,0.0,76.61757,0.0
20081015T1400,66.09244,0.0,74.747635,6.666666
20081015T1500,66.74044,0.0,70.832,7.2727275
20081015T1600,65.94844,0.0,71.259476,26.060608
20081015T1700,64.598434,0.0,74.02326,35.757576
20081015T1800,61.898438,0.0,81.955086,27.183332
20081015T1900,61.376442,0.0,83.21608,0.0
20081015T2000,61.14244,0.0,83.58279,0.0
20081015T2100,61.01644,0.0,83.6841,0.0
20081015T2200,61.070442,0.4,83.03211,0.0
20081015T2300,60.458443,1.5,86.830795,0.0
20081016T0000,60.098442,0.5,87.95483,0.0
20081016T0100,59.73844,0.5,88.05209,0.0
20081016T0200,59.39644,0.6,87.97744,0.0
20081016T0300,58.874443,0.6,89.05569,0.0
20081016T0400,58.64044,0.2,89.45523,0.0
20081016T0500,58.514442,0.1,90.0981,0.0
20081016T0600,58.388443,0.1,90.924515,0.0
20081016T0700,58.04644,0.2,92.71874,0.0
20081016T0800,57.95644,1.3,93.081276,0.0
20081016T0900,57.88444,1.8,93.38466,0.0
20081016T1000,58.11844,2.3,93.26921,0.0
20081016T1100,58.37044,2.1,92.547035,0.0
20081016T1200,59.05444,0.9,91.06925,0.0
20081016T1300,59.954437,0.5,89.27972,7.878789
20081016T1400,59.792442,1.3,87.997154,1.2121224
20081016T1500,57.68644,1.6,86.33527,3.0303025
20081016T1600,55.652443,0.7,85.70069,21.212122
20081016T1700,54.95044,0.1,82.104416,20.60606
20081016T1800,53.79844,0.0,84.78288,2.4727275
20081016T1900,53.56444,0.0,85.57311,0.0
20081016T2000,53.18644,0.2,84.80053,0.0
